ROI,Area,Mean,Min,Max,MinThr,MaxThr
0036-0016-0122,320.72,12970.917,2672,27680,0,65535
0036-0017-0126,283.151,14297.499,2064,27344,0,65535
0036-0018-0154,459.324,11146.403,6768,23152,0,65535
0036-0019-0162,345.554,13014.693,5264,21264,0,65535
0036-0020-0155,217.988,10190.972,3584,17904,0,65535
0036-0021-0160,243.459,13521.241,2640,21392,0,65535
0036-0022-0164,446.164,13745.477,6080,24048,0,65535
0036-0023-0200,306.075,12108.605,4560,18304,0,65535
0036-0024-0226,520.667,17490.439,5792,26528,0,65535
0036-0025-0217,244.096,12547.437,4496,19104,0,65535
0036-0026-0228,303.315,14270.007,2736,26720,0,65535
0036-0027-0227,233.907,15373.662,2224,25744,0,65535
0036-0028-0241,178.72,21026.014,3328,38912,0,65535
0036-0029-0245,255.982,11835.237,2384,17968,0,65535
0036-0030-0266,359.988,5505.774,2048,19472,0,65535
0036-0031-0336,806.789,23441.36,11952,31456,0,65535
0036-0032-0314,248.128,14605.468,4512,29632,0,65535
0036-0033-0328,379.728,13295.231,3984,26064,0,65535
0036-0034-0392,198.036,22425.038,3920,48128,0,65535
0036-0035-0407,213.318,35594.651,4240,65520,0,65535
0036-0036-0464,239.214,19878.232,12000,39632,0,65535
0036-0037-0465,243.671,22968.725,6272,39584,0,65535
0036-0038-0484,180.206,17761.508,5984,30832,0,65535
0036-0039-0506,219.262,14029.785,4720,22224,0,65535
0036-0040-0515,352.771,13934.132,2944,27696,0,65535
0036-0041-0528,250.463,9331.607,5536,14688,0,65535
0036-0042-0528,257.892,25116.8,9296,50288,0,65535
0036-0043-0554,438.311,10646.935,5296,14784,0,65535
0036-0044-0547,243.034,9795.521,5472,14512,0,65535
0036-0045-0544,146.882,15285.202,5712,23888,0,65535
0036-0046-0566,260.652,13637.746,1968,22320,0,65535
0036-0047-0563,178.084,17684.157,4704,29296,0,65535
0036-0048-0576,142.212,15501.469,3280,28640,0,65535
0036-0049-0592,217.351,13698.266,7696,23136,0,65535
0036-0050-0588,105.279,41926.355,5376,65520,0,65535
0036-0051-0596,208.012,12154.547,6496,16144,0,65535
0036-0052-0610,271.901,34768.987,6416,60416,0,65535
0036-0053-0610,196.975,18600.31,2512,39872,0,65535
0036-0054-0617,112.072,10527.333,7296,16112,0,65535
0036-0055-0646,372.087,12595.414,6896,22000,0,65535
0036-0056-0666,534.039,12639.669,5648,19408,0,65535
0036-0057-0676,203.979,10372.895,5088,14640,0,65535
0036-0058-0689,183.815,20361.663,2288,34896,0,65535
0036-0059-0680,194.215,10997.858,1536,23360,0,65535
0036-0060-0705,307.348,19128.873,2192,38464,0,65535
0036-0061-0712,362.96,15142.915,5568,24880,0,65535
0036-0062-0707,224.992,11457.283,2592,22176,0,65535
0036-0063-0707,141.151,17066.538,3008,27952,0,65535
0036-0064-0711,224.356,13728.878,2656,26080,0,65535
0036-0065-0718,110.586,13018.964,7024,22368,0,65535
0036-0066-0728,319.235,11491.043,3888,18368,0,65535
0036-0067-0732,253.647,14226.29,5712,23216,0,65535
0036-0068-0724,134.571,12846.385,2496,17152,0,65535
0036-0069-0746,186.149,15657.779,6592,29040,0,65535
0036-0070-0752,175.961,13064.106,3968,21824,0,65535
0036-0071-0759,171.716,13506.808,1392,31024,0,65535
0036-0072-0758,200.583,12931.606,4704,21552,0,65535
0036-0073-0791,327.937,11248.114,4192,22240,0,65535
0036-0074-0799,286.972,15137.68,2880,30288,0,65535
0036-0075-0813,249.402,9071.891,3584,14864,0,65535
0036-0076-0816,207.587,14153.243,6560,22544,0,65535
0036-0077-0822,230.511,17136.855,3056,34720,0,65535
0036-0078-0834,241.761,9722.367,4800,14832,0,65535
0036-0079-0849,302.891,8880.28,2224,25200,0,65535
0036-0080-0860,162.589,13453.201,7024,20160,0,65535
0036-0081-0891,214.592,12575.256,7552,22336,0,65535
0036-0082-0892,151.976,25624.715,1584,56528,0,65535
0036-0083-0925,154.523,15006.022,2992,27376,0,65535
0036-0084-0992,432.792,10530.393,2464,20592,0,65535
0036-0085-0994,182.541,10152.688,4880,15872,0,65535
0036-0086-1014,194.64,13806.377,4032,27616,0,65535
0036-0087-1019,108.251,17242.039,1776,30128,0,65535
0036-0088-1028,111.01,12599.006,7808,19440,0,65535
0037-0001-0013,129.477,26614.348,2528,47824,0,65535
0037-0002-0069,187.635,8135.312,2416,20496,0,65535
0037-0003-0081,137.33,11319.716,7264,15840,0,65535
0037-0004-0092,135.845,28713.675,3856,53648,0,65535
0037-0005-0112,384.61,14624.389,3728,23520,0,65535
0037-0006-0160,199.097,19649.279,9088,33360,0,65535
0037-0007-0151,159.193,9428.565,3808,19632,0,65535
0037-0008-0183,243.671,13003.833,4976,33104,0,65535
0037-0009-0200,227.54,14747.418,1856,63744,0,65535
0037-0010-0205,180.843,17080.488,5280,26944,0,65535
0037-0011-0215,202.281,8677.121,1536,14848,0,65535
0037-0012-0218,244.945,13075.466,1920,24112,0,65535
0037-0013-0237,173.202,20474.412,1712,43328,0,65535
0037-0014-0246,295.037,16404.547,4160,32144,0,65535
0037-0015-0260,311.169,15025.244,4432,29296,0,65535
0037-0016-0284,221.809,16444.096,8624,23920,0,65535
0037-0017-0310,259.803,12857.425,6448,23312,0,65535
0037-0018-0312,314.777,16638.587,8576,23936,0,65535
0037-0019-0324,234.12,18554.154,2976,28336,0,65535
0037-0020-0339,238.152,11454.26,3840,19296,0,65535
0037-0021-0336,184.664,18371.31,10016,38224,0,65535
0037-0022-0362,223.082,21949.184,2432,57632,0,65535
0037-0023-0389,293.552,17901.559,2592,33920,0,65535
0037-0024-0397,210.984,24563.525,1840,58208,0,65535
0037-0025-0408,565.028,17566.155,6816,38720,0,65535
0037-0026-0420,216.29,15386.002,4544,24320,0,65535
0037-0027-0418,135.208,23269.476,7072,39136,0,65535
0037-0028-0437,251.1,12176.784,1968,21648,0,65535
0037-0029-0441,140.09,19225.77,9216,28624,0,65535
0037-0030-0486,266.595,24186.191,8240,37664,0,65535
0037-0031-0492,343.22,12179.681,5232,18016,0,65535
0037-0032-0501,402.227,15523.521,5856,25008,0,65535
0037-0033-0504,299.282,22355.813,7584,39440,0,65535
0037-0034-0531,240.487,12756.717,4576,20896,0,65535
0037-0035-0542,319.022,11317.61,5664,27008,0,65535
0037-0036-0535,108.463,12558.403,8000,20928,0,65535
0037-0037-0551,218.625,27311.969,3680,63264,0,65535
0037-0038-0571,289.731,23963.171,9504,40320,0,65535
0037-0039-0562,119.501,15005.357,7280,22896,0,65535
0037-0040-0566,107.614,20154.888,10480,30720,0,65535
0037-0041-0573,206.738,35037.634,7776,65520,0,65535
0037-0042-0568,103.157,14618.634,6256,25920,0,65535
0037-0043-0591,469.3,10114.33,4336,14592,0,65535
0037-0044-0571,175.961,18126.475,6656,29664,0,65535
0037-0045-0636,787.898,18658.905,7104,35280,0,65535
0037-0046-0610,191.668,14565.44,6032,24320,0,65535
0037-0047-0619,132.873,19664.102,2320,40448,0,65535
0037-0048-0620,192.093,15884.676,6144,33104,0,65535
0037-0049-0663,491.587,10823.385,4848,17120,0,65535
0037-0050-0669,500.078,11029.562,3424,18928,0,65535
0037-0051-0666,330.909,25925.439,6288,48384,0,65535
0037-0052-0663,117.166,18185.942,3136,33984,0,65535
0037-0053-0669,114.407,10858.835,6688,15408,0,65535
0037-0054-0692,260.864,9252.869,3584,15840,0,65535
0037-0055-0707,334.942,22859.437,9408,65520,0,65535
0037-0056-0695,156.646,10740.466,6672,18256,0,65535
0037-0057-0715,148.792,12398.653,1680,22448,0,65535
0037-0058-0730,291.641,5491.82,912,20944,0,65535
0037-0059-0733,277.844,10710.014,3904,14784,0,65535
0037-0060-0730,141.788,11435.162,4544,16432,0,65535
0037-0061-0745,219.262,12065.549,3904,17408,0,65535
0037-0062-0759,343.007,15439.614,5184,61216,0,65535
0037-0063-0762,199.309,7331.527,3792,11168,0,65535
0037-0064-0765,241.761,11241.37,8192,14560,0,65535
0037-0065-0788,397.345,9134.735,2656,14528,0,65535
0037-0066-0793,358.927,13042.167,4752,23776,0,65535
0037-0067-0787,293.764,11272.335,6128,20192,0,65535
0037-0068-0799,228.813,10923.696,6480,15472,0,65535
0037-0069-0807,296.523,15336.281,3984,25664,0,65535
0037-0070-0801,217.139,15606.991,5984,23120,0,65535
0037-0071-0819,264.26,11678.034,2944,18560,0,65535
0037-0072-0835,223.931,16613.687,5744,27440,0,65535
0037-0073-0845,163.65,14309.375,3440,27872,0,65535
0037-0074-0860,152.825,11766.578,5328,17952,0,65535
0037-0075-0869,182.753,13012.962,4816,19152,0,65535
0037-0076-0875,264.048,13075.305,1584,22272,0,65535
0037-0077-0880,152.825,11737.044,4576,18176,0,65535
0037-0078-0937,171.504,19446.218,2912,35696,0,65535
0037-0079-0952,254.496,11262.626,5472,18880,0,65535
0037-0080-0943,171.716,18919.535,1568,39248,0,65535
0037-0081-0949,277.208,10894.542,1104,19328,0,65535
0037-0082-0980,209.71,12119.093,1248,25920,0,65535
0037-0083-1007,259.59,9256.962,4448,16624,0,65535
0037-0084-1006,200.583,8404.25,3760,17152,0,65535
0038-0001-0039,249.827,14279.178,3472,32624,0,65535
0038-0002-0113,114.619,826.726,400,1360,0,65535
0038-0003-0243,127.991,17308.259,1696,33408,0,65535
0038-0004-0298,308.834,12058.095,3808,17888,0,65535
0038-0005-0309,242.61,19072.91,9072,40208,0,65535
0038-0006-0325,264.048,18855.023,5728,32848,0,65535
0038-0007-0334,228.176,15993.838,2032,32400,0,65535
0038-0008-0358,261.713,13357.353,3520,22080,0,65535
0038-0009-0362,219.262,1432.085,496,6224,0,65535
0038-0010-0387,377.181,13520.9,3328,49424,0,65535
0038-0011-0379,248.341,14209.969,5760,22320,0,65535
0038-0012-0399,206.314,14175.177,2272,25792,0,65535
0038-0013-0412,141.575,9752.828,5856,13728,0,65535
0038-0014-0434,353.196,17074.596,4608,33584,0,65535
0038-0015-0448,310.957,10338.96,5424,17200,0,65535
0038-0016-0458,283.575,21044.527,6336,43152,0,65535
0038-0017-0490,551.444,17194.5,5296,28512,0,65535
0038-0018-0475,330.696,17724.056,6128,36608,0,65535
0038-0019-0501,162.801,11145.199,3984,20000,0,65535
0038-0020-0527,184.451,11407.779,3232,26976,0,65535
0038-0021-0545,347.465,14308.779,5360,27472,0,65535
0038-0022-0567,313.504,12283.288,2240,24528,0,65535
0038-0023-0593,178.72,10236.827,5072,17712,0,65535
0038-0024-0595,174.475,24294.365,2928,51840,0,65535
0038-0025-0623,255.557,8968.532,2960,12656,0,65535
0038-0026-0659,243.459,30759.881,3552,58448,0,65535
0038-0027-0713,994.212,12653.551,4704,21984,0,65535
0038-0028-0703,206.526,11587.7,5712,21888,0,65535
0038-0029-0732,464.206,18900.236,4384,47616,0,65535
0038-0030-0736,210.559,10837.758,2800,21280,0,65535
0038-0031-0736,174.688,18825.39,2288,39328,0,65535
0038-0032-0780,191.456,13603.317,3648,22864,0,65535
0038-0033-0850,378.03,12213.067,6128,20816,0,65535
0038-0034-0904,208.861,17103.089,5616,30816,0,65535
0038-0035-0925,240.275,29902.445,2736,56176,0,65535
0038-0036-0941,132.024,14610.675,1648,34544,0,65535
0038-0037-0954,144.123,28330.839,1424,63120,0,65535
0038-0038-0964,182.117,19747.413,4032,38352,0,65535
0038-0039-1002,539.77,14529.208,7072,25376,0,65535
0039-0001-0015,250.039,8823.701,3008,11936,0,65535
0039-0002-0016,189.758,14966.658,4400,20672,0,65535
0039-0003-0012,204.616,13024.481,4336,25184,0,65535
0039-0004-0025,303.74,15302.071,6480,22224,0,65535
0039-0005-0044,489.465,14642.324,3248,22208,0,65535
0039-0006-0044,379.516,12090.362,6880,16624,0,65535
0039-0007-0048,293.764,12459.595,7632,16768,0,65535
0039-0008-0042,178.72,13022.48,2208,24752,0,65535
0039-0009-0059,299.495,11979.804,5504,15728,0,65535
0039-0010-0058,328.998,14776.764,9792,19840,0,65535
0039-0011-0071,441.495,26150.723,8512,47248,0,65535
0039-0012-0077,225.629,17077.72,7072,29504,0,65535
0039-0013-0083,280.179,17070.861,7472,23232,0,65535
0039-0014-0104,343.644,20174.458,2512,41648,0,65535
0039-0015-0109,704.481,28896.477,20224,42752,0,65535
0039-0016-0103,358.927,15266.451,2912,22064,0,65535
0039-0017-0104,213.955,14005.238,8496,17936,0,65535
0039-0018-0113,215.653,16457.764,6496,25728,0,65535
0039-0019-0126,288.67,10338.612,5568,16336,0,65535
0039-0020-0122,145.608,13196.315,7648,16768,0,65535
0039-0021-0134,328.786,17151.855,3824,25088,0,65535
0039-0022-0134,267.868,11006.719,5024,15344,0,65535
0039-0023-0141,360.412,13009.706,3552,20240,0,65535
0039-0024-0142,316.475,19321.54,3328,41120,0,65535
0039-0025-0149,290.155,13996.126,8800,20160,0,65535
0039-0026-0149,208.861,17196.26,6096,28320,0,65535
0039-0027-0185,243.671,17305.017,3040,27440,0,65535
0039-0028-0192,229.238,10780.889,3872,16512,0,65535
0039-0029-0217,316.475,13419.826,3808,17760,0,65535
0039-0030-0221,267.656,10900.2,5424,14944,0,65535
0039-0031-0225,308.197,17085.983,6704,33344,0,65535
0039-0032-0233,355.318,12130.313,6304,17376,0,65535
0039-0033-0258,325.178,13782.695,7872,22096,0,65535
0039-0034-0262,532.977,14448.605,7616,20656,0,65535
0039-0035-0257,174.688,19737.001,3504,34944,0,65535
0039-0036-0276,392.676,18977.773,6544,25232,0,65535
0039-0037-0262,216.714,15088.454,2784,23808,0,65535
0039-0038-0283,452.532,16368.878,7024,22608,0,65535
0039-0039-0297,529.581,13099.216,7472,20112,0,65535
0039-0040-0290,423.241,18682.592,8752,26288,0,65535
0039-0041-0293,186.998,19435.659,3776,35216,0,65535
0039-0042-0309,316.688,12461.845,3680,27904,0,65535
0039-0043-0312,343.644,14174.468,4944,19552,0,65535
0039-0044-0305,205.04,13734.99,8560,19024,0,65535
0039-0045-0325,308.41,14860.873,7504,19408,0,65535
0039-0046-0337,358.927,24806.481,16608,38272,0,65535
0039-0047-0329,179.994,23144.321,4384,36688,0,65535
0039-0048-0335,268.293,12418.899,6816,16640,0,65535
0039-0049-0345,167.471,24376.01,5488,41600,0,65535
0039-0050-0349,183.178,9997.015,5040,14768,0,65535
0039-0051-0352,319.447,10732.587,6080,14240,0,65535
0039-0052-0362,208.861,22018.764,4144,39312,0,65535
0039-0053-0377,263.836,11879.131,6896,17008,0,65535
0039-0054-0381,162.801,20638.102,9536,52176,0,65535
0039-0055-0388,182.753,17706.481,7856,27952,0,65535
0039-0056-0396,223.082,11482.276,2352,24272,0,65535
0039-0057-0399,305.862,12739.398,5504,22256,0,65535
0039-0058-0407,339.187,18085.196,11904,23776,0,65535
0039-0059-0409,304.377,12357.054,3392,16784,0,65535
0039-0060-0413,184.027,10191.502,2976,15232,0,65535
0039-0061-0421,170.23,15944.14,4288,27472,0,65535
0039-0062-0451,263.623,29604.406,4528,50528,0,65535
0039-0063-0459,234.332,10431.942,7216,14432,0,65535
0039-0064-0474,307.773,9394.317,5296,13904,0,65535
0039-0065-0482,519.393,15521.713,3728,24432,0,65535
0039-0066-0484,291.217,10935.977,4512,16736,0,65535
0039-0067-0519,210.134,15560.081,5760,22192,0,65535
0039-0068-0525,357.865,16932.679,8624,23392,0,65535
0039-0069-0547,579.25,19660.242,10224,25520,0,65535
0039-0070-0527,165.985,23183.673,10368,38832,0,65535
0039-0071-0540,189.97,18954.905,10240,25792,0,65535
0039-0072-0572,324.966,15913.113,6688,26416,0,65535
0039-0073-0585,235.605,21256.807,4576,34064,0,65535
0039-0074-0595,298.646,15150.146,7472,26528,0,65535
0039-0075-0617,441.707,23818.672,8688,35056,0,65535
0039-0076-0622,149.429,13222.955,8144,17200,0,65535
0039-0077-0691,536.586,12910.171,4224,21760,0,65535
0039-0078-0685,328.149,12116.595,3184,23376,0,65535
0039-0079-0687,360.625,9734.724,2752,15280,0,65535
0039-0080-0688,424.302,10873.109,4368,17520,0,65535
0039-0081-0709,316.475,11543.104,5216,16320,0,65535
0039-0082-0744,521.303,25120.326,11360,39104,0,65535
0039-0083-0746,351.285,15852.732,8448,21104,0,65535
0039-0084-0756,201.22,13772.776,5792,23888,0,65535
0039-0085-0760,206.951,12516.743,6416,18640,0,65535
0039-0086-0777,234.332,15316.623,6272,28688,0,65535
0039-0087-0779,306.499,19383.269,3664,31760,0,65535
0039-0088-0780,174.475,9471.981,4400,13440,0,65535
0039-0089-0791,300.344,11781.348,5968,38896,0,65535
0039-0090-0788,260.864,14780.329,9024,19840,0,65535
0039-0091-0785,246.855,12590.459,5680,17616,0,65535
0039-0092-0793,206.314,12912.329,5280,19328,0,65535
0039-0093-0809,317.749,11482.806,4128,17200,0,65535
0039-0094-0816,333.031,14969.525,3872,23424,0,65535
0039-0095-0838,287.396,25902.133,4048,43776,0,65535
0039-0096-0830,275.297,14386.332,2640,21952,0,65535
0039-0097-0845,206.314,10675.342,3456,15808,0,65535
0039-0098-0857,219.262,10025.944,4992,15760,0,65535
0039-0099-0858,327.513,14486.813,8320,20784,0,65535
0039-0100-0871,302.466,10343.624,2800,15856,0,65535
0039-0101-0870,101.671,11228.426,6976,14656,0,65535
0039-0102-0878,239.638,13809.743,2288,26176,0,65535
0039-0103-0884,270.415,15630.041,3072,23680,0,65535
0039-0104-0894,441.707,11966.116,3520,18048,0,65535
0039-0105-0896,405.199,14073.823,7552,21392,0,65535
0039-0106-0894,276.995,14116.07,3040,27648,0,65535
0039-0107-0912,223.719,10067.218,3056,14192,0,65535
0039-0108-0932,269.779,11097.24,5088,16144,0,65535
0039-0109-0951,312.442,19133.457,9088,28496,0,65535
0039-0110-0961,324.753,11637.103,6464,15648,0,65535
0039-0111-0969,350.436,10738.248,6464,14400,0,65535
0039-0112-0976,254.072,26533.694,1888,49040,0,65535
0039-0113-0986,354.894,22038.727,9920,32480,0,65535
0039-0114-0999,322.631,12028.232,6560,20256,0,65535
0039-0115-0995,296.948,11840.526,6384,18864,0,65535
0040-0001-0016,214.592,16916.21,7472,40544,0,65535
0040-0002-0016,164.075,29604.347,8112,55984,0,65535
0040-0003-0030,258.954,20755.764,1872,33712,0,65535
0040-0004-0042,188.484,17372.342,1904,32944,0,65535
0040-0005-0059,230.723,13481.362,2432,23792,0,65535
0040-0006-0098,364.445,15106.125,7552,21536,0,65535
0040-0007-0099,154.948,22453.019,7104,34368,0,65535
0040-0008-0121,366.992,16383.621,4656,26512,0,65535
0040-0009-0126,447.65,11131.714,3952,17696,0,65535
0040-0010-0121,215.865,23675.217,4800,34864,0,65535
0040-0011-0130,559.934,16933.259,5264,26288,0,65535
0040-0012-0137,132.024,10606.071,1312,26336,0,65535
0040-0013-0153,687.501,15790.059,3120,54064,0,65535
0040-0014-0144,246.006,12824.255,3296,19680,0,65535
0040-0015-0187,316.051,12892.701,5824,31488,0,65535
0040-0016-0222,559.297,35479.396,17520,57024,0,65535
0040-0017-0212,369.327,10841.867,3072,17280,0,65535
0040-0018-0214,233.058,15623.111,2928,29232,0,65535
0040-0019-0222,109.949,7560.371,4256,11648,0,65535
0040-0020-0235,255.345,9226.76,2816,17376,0,65535
0040-0021-0228,129.052,25353.053,12608,34576,0,65535
0040-0022-0238,299.707,10320.215,3360,17344,0,65535
0040-0023-0261,320.933,17650.836,2832,36912,0,65535
0040-0024-0255,125.019,27395.749,6208,36832,0,65535
0040-0025-0272,210.559,50600.468,24288,65520,0,65535
0040-0026-0307,378.879,15753.43,8720,28832,0,65535
0040-0027-0328,147.306,15455.7,8736,19152,0,65535
0040-0028-0369,193.154,13369.073,6944,21600,0,65535
0040-0029-0389,270.415,11743.347,3056,17440,0,65535
0040-0030-0390,530.855,12782.164,6432,17568,0,65535
0040-0031-0387,218.2,13546.241,4368,20272,0,65535
0040-0032-0468,221.384,12328.867,2992,20352,0,65535
0040-0033-0473,278.694,8248.871,2288,14160,0,65535
0040-0034-0480,286.547,11216.711,6480,14576,0,65535
0040-0035-0483,253.01,14734.913,2080,25728,0,65535
0040-0036-0499,414.326,13997.607,3088,21664,0,65535
0040-0037-0519,314.989,18492.453,3056,28608,0,65535
0040-0038-0522,270.628,9191.228,2320,16032,0,65535
0040-0039-0572,494.771,21176.827,2752,32000,0,65535
0040-0040-0575,288.245,13338.085,2688,20576,0,65535
0040-0041-0602,125.444,12744.988,7024,17760,0,65535
0040-0042-0614,310.532,16731.954,2288,34784,0,65535
0040-0043-0624,306.711,24662.4,3456,44656,0,65535
0040-0044-0645,434.702,16579.523,6528,24304,0,65535
0040-0045-0659,373.997,13484.785,5760,19344,0,65535
0040-0046-0666,198.673,18945.436,2112,31984,0,65535
0040-0047-0681,240.275,12917.724,2768,20656,0,65535
0040-0048-0714,270.628,15647.586,5568,24576,0,65535
0040-0049-0723,287.608,18196.617,6944,26496,0,65535
0040-0050-0732,301.617,10180.177,5088,15360,0,65535
0040-0051-0734,269.142,11402.978,3504,15776,0,65535
0040-0052-0736,269.991,14352.126,4928,25616,0,65535
0040-0053-0753,209.922,32257.343,8400,65520,0,65535
0040-0054-0756,182.966,22005.253,2752,44160,0,65535
0040-0055-0769,163.226,17079.657,2880,30496,0,65535
0040-0056-0801,355.955,15311.351,4272,23120,0,65535
0040-0057-0816,223.507,25837.508,16736,35776,0,65535
0040-0058-0817,247.916,26522.699,4032,34224,0,65535
0040-0059-0828,579.462,14114.098,5040,21504,0,65535
0040-0060-0843,210.559,11617.29,1424,23040,0,65535
0040-0061-0848,537.647,9635.992,4432,15600,0,65535
0040-0062-0858,355.106,18159.981,10560,27744,0,65535
